"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Cu","Cr","Ni","Zn","NH3N","HWsum"
"376","4","1","1","0","0","0","0","0","0","1","1","1",351.71,7.336538462,0.16,6218.97,33.86013609,0.221104373,0.154859694,0.139010054,0.429085412,0.160997447,1.751486447,834.354
"232","4","0","0","1","0","0","0","0","0","0","1","0",186.722,7.712173929,0.199012783,6153.83,33.50547137,0.218788437,0.153237631,0.137554006,0.424590999,0.159311094,1.733140671,856.431
"233","4","0","0","1","0","0","0","0","0","0","1","0",393.3745,7.802647839,0.184206068,5695.98,31.01263681,0.202510397,0.141836626,0.127319875,0.39300108,0.147458218,1.604193584,858
"234","4","0","0","1","0","0","0","0","0","0","1","0",251.363754,7.753749966,0.159197484,4922.67,26.8022319,0.175016741,0.122580294,0.110034398,0.339645614,0.127438676,1.386401572,862
"869","4","0","1","0","0","0","0","0","0","0","1","0",45.66895795,7.485,0.049253855,1523.017,8.292299671,0.05414815,0.037924921,0.034043366,0.105082414,0.039428048,0.428936566,899.497
"235","4","0","0","1","0","0","0","0","0","0","1","0",183.23,7.647,0.086400582,2671.66,14.54626267,0.0949861,0.066527488,0.059718506,0.184334437,0.069164257,0.752435899,918.04
"870","4","0","1","0","0","0","0","0","0","0","1","0",19.93192375,7.485,0.021496529,664.711,3.619120999,0.023632613,0.016552089,0.014858009,0.045862545,0.017208119,0.187206613,936.072
"214","3","1","0","0","0","0","0","0","0","1","1","0",1001.180424,7.7323,1.079770543,33388.43,181.7884286,1.187066006,0.831411322,0.74631771,2.303675408,0.864363709,9.403387155,950.905
"483","4","0","0","0","0","0","0","0","0","0","1","0",878.9152233,7.485,0.947907835,29311,159.5882355,1.042100263,0.729878501,0.65517661,2.022348157,0.758806708,8.255035679,1001.39
"215","3","1","0","0","0","0","0","0","0","1","1","0",877.737679,7.431987634,0.946637856,29271.73,159.3744239,1.040704089,0.728900632,0.654298824,2.019638676,0.757790082,8.243975829,1001.767
"1410","4","0","1","1","0","0","0","0","0","0","1","0",551.91255,7.976129032,1.009509717,31215.84,169.9594291,1.109823448,0.777311266,0.697754708,2.153774914,0.808119436,6.085401,1012.953
"537","4","0","1","1","0","0","0","0","0","0","1","0",435.3769544,7.485,0.469552939,14519.4139,79.0531761,0.516211833,0.361550546,0.324546429,1.001784652,0.375880341,4.089191081,1022.927
"1510","4","0","1","1","0","0","0","0","0","0","1","0",413.782075,7.941612903,0.785401033,24286,132.2288522,0.863445362,0.604750069,0.542854872,1.67564216,0.628718901,2.170051,1036.716
"871","4","0","1","0","0","0","0","0","0","0","1","0",3.062874572,7.485,0.003303302,102.144,0.556138676,0.003631548,0.002543506,0.002283182,0.00704755,0.002644316,0.028767438,1050.402
"484","4","0","0","0","0","0","0","0","0","0","1","0",758.9268481,7.485,0.818500677,25309.5,137.801455,0.899834076,0.630236427,0.565732743,1.746259789,0.655215393,7.128068831,1075.2
"236","4","0","0","1","0","0","0","0","0","0","1","0",174.58,7.47516129,0.08538835,2640.36,14.37584502,0.093873285,0.065748081,0.059018871,0.182174855,0.068353959,0.743620689,1091.407
"485","4","0","0","0","0","0","0","0","0","0","1","0",902.2592068,7.485,0.973084262,30089.5,163.8268982,1.069778441,0.74926407,0.672578097,2.076061713,0.77896061,8.474289381,1105.13
"237","4","0","0","1","0","0","0","0","0","0","1","0",657.907,7.569677419,0.974223426,30124.725,164.0186861,1.071030803,0.750141214,0.673365467,2.078492105,0.779872519,8.484210013,1106.463
"238","4","0","0","1","0","0","0","0","0","0","1","0",268.78,7.852580645,0.125861114,3891.85,21.18977429,0.138367777,0.096911659,0.086992907,0.268522933,0.100752683,1.096085449,1126.61
"486","4","0","0","0","0","0","0","0","0","0","1","0",976.6810857,7.485,1.053348069,32571.4,177.3399834,1.158017963,0.81106631,0.728054977,2.247303427,0.843212337,9.173282014,1144.76
"288","4","0","0","0","0","0","0","0","0","0","1","0",33.486,7.485,0.009412103,291.039,1.584606478,0.010347372,0.007247215,0.006505474,0.02008059,0.007534453,0.081967088,1174.509
"814","3","0","0","0","0","0","0","0","0","0","1","0",90.01509018,7.485,0.097081046,3001.919,16.34440846,0.106727869,0.074751327,0.067100649,0.207121059,0.077714042,0.845448755,1180.4
"1610","4","0","1","1","0","0","0","0","0","0","1","0",137.05,7.972413793,0.192615027,5956,32.42835559,0.211754944,0.148311431,0.133131994,0.410941477,0.154189647,4.04,1197.442
"239","4","0","0","1","0","0","0","0","0","0","1","0",853.954,7.29,0.669120867,20690.41,112.6521109,0.73561058,0.515215634,0.462484142,1.427560047,0.535635833,5.827166346,1199.176
"538","4","0","1","1","0","0","0","0","0","0","1","0",357.4594901,7.485,0.385519152,11920.9394,64.90538311,0.423827713,0.296845464,0.266463808,0.822499738,0.308610719,3.357366861,1207.34
"289","4","0","0","0","0","0","0","0","0","0","1","0",510.566,7.485,0.154832018,4787.682,26.06726903,0.170217484,0.119218934,0.107017067,0.330331953,0.12394409,1.348384079,1226.178
"290","4","0","0","0","0","0","0","0","0","0","1","0",515.435,7.485,0.171718658,5309.847,28.91027646,0.188782128,0.132221458,0.118688805,0.366359363,0.13746196,1.495444592,1227.97
"291","4","0","0","0","0","0","0","0","0","0","1","0",385.204,7.485,0.166803288,5157.855,28.08273271,0.183378324,0.128436678,0.115291391,0.35587249,0.133527173,1.452638158,1261.63
"1710","4","0","1","1","0","0","0","0","0","0","1","0",552.034375,7.987096774,0.999424916,30904,168.2615683,1.098736534,0.769546082,0.690784278,2.132259133,0.800046485,3.802426,1267.8725
"487","4","0","0","0","0","0","0","0","0","0","1","0",1128.49944,7.485,1.217083778,37634.4,204.9062635,1.338023887,0.937140987,0.841226114,2.596631281,0.974283893,10.59920558,1270.64
"539","4","0","1","1","0","0","0","0","0","0","1","0",501.344608,7.485,0.540698886,16719.3734,91.03119305,0.594427465,0.416332135,0.37372121,1.153573538,0.432833158,4.708779091,1317.3535
"240","4","0","0","1","0","0","0","0","0","0","1","0",588.137,7.349333333,0.800437909,24750.967,134.7604364,0.879976433,0.616328296,0.553248086,1.707723124,0.640756023,6.970765776,1331.678
"292","4","0","0","0","0","0","0","0","0","0","1","0",672.176,7.485,0.175225215,5418.276,29.50063479,0.192637128,0.134921469,0.121112473,0.373840554,0.140268984,1.525982112,1357.37
"241","4","0","0","1","0","0","0","0","0","0","1","0",722.869,7.767419355,0.927895631,28692.187,156.2190132,1.020099472,0.714469327,0.64134454,1.9796524,0.742786803,8.0807556,1391.101
"540","4","0","1","1","0","0","0","0","0","0","1","0",504.54423,7.485,0.54414967,16826.0778,91.61216152,0.598221149,0.4189892,0.376106329,1.160935738,0.435595534,4.738830902,1419.815
"293","4","0","0","0","0","0","0","0","0","0","1","0",585.487,7.485,0.184309458,5699.177,31.03004337,0.202624061,0.141916235,0.127391337,0.393221661,0.147540983,1.605093974,1424.32
"541","4","0","1","1","0","0","0","0","0","0","1","0",389.3340819,7.485,0.419895818,12983.9272,70.69298323,0.461620346,0.323315115,0.290224333,0.895841877,0.336129476,3.656742598,1429.637
"542","4","0","1","1","0","0","0","0","0","0","1","0",410.8410333,7.485,0.44309101,13701.1639,74.59808846,0.487120416,0.341175155,0.306256427,0.945328497,0.354697386,3.858742344,1435.167
"1810","4","0","1","1","0","0","0","0","0","0","1","0",138.12,8.264193548,0.248273849,7677.07,41.79898519,0.272944515,0.191168106,0.171602357,0.529688798,0.198744915,1.4,1457.561
"1391","1","0","0","1","0","0","0","0","0","0","1","0",28.72448837,7.485,0.030979288,957.9348,5.215622955,0.034057661,0.023853707,0.021412319,0.066093879,0.024799132,0.26978902,1463.4
"294","4","0","0","0","0","0","0","0","0","0","1","0",609.008,7.485,0.145116504,4487.261,24.43158081,0.159536552,0.111738096,0.100301882,0.30960404,0.116166755,1.26377468,1474.65
"295","4","0","0","0","0","0","0","0","0","0","1","0",537.825,7.485,0.148830391,4602.101,25.05684481,0.163619483,0.114597748,0.102868852,0.317527566,0.119139747,1.29611777,1538.472
"296","4","0","0","0","0","0","0","0","0","0","1","0",349.263,7.485,0.129289862,3997.873,21.76703278,0.142137235,0.099551757,0.089362795,0.275838119,0.103497419,1.125945353,1583.863
"297","4","0","0","0","0","0","0","0","0","0","1","0",275.847,7.485,0.16156022,4995.73,27.20001828,0.177614259,0.124399574,0.111667478,0.344686478,0.129330062,1.406977906,1592.789
"488","4","0","0","0","0","0","0","0","0","0","1","0",1100.999418,7.485,1.187425074,36717.3,199.9129719,1.305418034,0.914304114,0.820726558,2.533354849,0.950541897,10.34091711,1593.23
"543","4","0","1","1","0","0","0","0","0","0","1","0",301.0028651,7.485,0.324630825,10038.1638,54.65432255,0.356888988,0.249962129,0.224378907,0.692595342,0.259869197,2.827109287,1605.329
"298","4","0","0","0","0","0","0","0","0","0","1","0",682.572,7.485,0.168889002,5222.349,28.43388018,0.185671293,0.130042655,0.116732998,0.360322332,0.135196802,1.470801997,1606.112
"489","4","0","0","0","0","0","0","0","0","0","1","0",1121.27285,7.485,1.209289919,37393.4,203.594102,1.329455562,0.931139802,0.835839141,2.580003193,0.968044856,10.53133128,1632.72
"299","4","0","0","0","0","0","0","0","0","0","1","0",331.887,7.485,0.120995062,3741.383,20.37053363,0.133018191,0.093164853,0.08362958,0.258141279,0.096857375,1.053708511,1646.161
"544","4","0","1","1","0","0","0","0","0","0","1","0",549.5517781,7.485,0.592690196,18327.0374,99.78436629,0.651585087,0.456364866,0.409656656,1.264496275,0.474452558,5.161555308,1671.385
"545","4","0","1","1","0","0","0","0","0","0","1","0",558.2003657,7.485,0.602017676,18615.4597,101.3547257,0.661839427,0.463546922,0.41610364,1.284396323,0.481919269,5.242785439,1785.094
"300","4","0","0","0","0","0","0","0","0","0","1","0",349.291,7.485,0.131470137,4065.291,22.13410042,0.144534162,0.101230545,0.090869761,0.280489706,0.105242744,1.144932696,1786.442
"301","4","0","0","0","0","0","0","0","0","0","1","0",624.434,7.485,0.190548782,5892.108,32.08048579,0.209483378,0.146720445,0.131703843,0.40653317,0.152535604,1.659430308,1802.99
"1910","4","0","1","1","0","0","0","0","0","0","1","0",172.5,8.185,0.330479007,10219,55.63891298,0.363318297,0.254465163,0.228421063,0.705072356,0.264550706,3.2,1819.123
"302","4","0","0","0","0","0","0","0","0","0","1","0",1627.469,7.485,0.269408142,8330.58,45.35712063,0.296178896,0.207441276,0.186209995,0.574778517,0.215663061,2.346192048,1831.411
"216","3","1","0","0","0","0","0","0","0","1","1","0",1076.983451,7.741666667,1.161523915,35916.39,195.5522945,1.276943109,0.89436051,0.80282415,2.478095088,0.929807843,10.11535195,1833.55
"303","4","0","0","0","0","0","0","0","0","0","1","0",465.036,7.485,0.159276684,4925.119,26.81556586,0.175103811,0.122641277,0.11008914,0.339814586,0.127502076,1.387091299,1879.534
"2010","4","0","1","1","0","0","0","0","0","0","1","0",155.01,7.889666667,0.312214212,9654.22,52.56388164,0.343238552,0.240401475,0.21579677,0.666104671,0.249929613,1.19,1951.839
"219","4","0","1","1","0","0","0","0","0","0","1","0",177.85,8.131935484,0.294549642,9108,49.58990307,0.323818676,0.226799952,0.203587341,0.628417557,0.235789004,1.57,2054.62
"304","4","0","0","0","0","0","0","0","0","0","1","0",6.25,7.485,0.001462594,45.226,0.246239894,0.00160793,0.001126181,0.001010918,0.003120423,0.001170816,0.012737274,2092.546
"305","4","0","0","0","0","0","0","0","0","0","1","0",1071.646,7.485,0.316771517,9795.14,53.3311422,0.348248711,0.243910549,0.218946697,0.675827619,0.253577767,2.758665012,2118.938
"306","4","0","0","0","0","0","0","0","0","0","1","0",86.951,7.485,0.020484201,633.408,3.448687014,0.02251969,0.015772607,0.014158306,0.043702757,0.016397743,0.178390558,2172.449
"546","4","0","1","1","0","0","0","0","0","0","1","0",515.6220642,7.485,0.556097086,17195.5132,93.62360922,0.611355765,0.428188578,0.384364165,1.186425384,0.445159523,4.842877247,2414.51
"307","4","0","0","0","0","0","0","0","0","0","1","0",896.203,7.485,0.251183222,7767.033,42.28880255,0.276142988,0.193408291,0.173613263,0.535895905,0.201073888,2.18747687,2489.866
"2210","4","0","1","1","0","0","0","0","0","0","1","0",59.945047,7.939472071,0.068430725,2116,11.52088657,0.075230601,0.052690898,0.047298069,0.145995998,0.054779264,3.957209,2678.7915
"2310","4","0","1","1","0","0","0","0","0","0","1","0",332.88,8.129354839,0.577909761,17870,97.29595606,0.635335939,0.444984095,0.399440689,1.232962423,0.462620718,10.2,3022.807
"246","4","0","1","1","0","0","0","0","0","0","1","0",150.643522,7.947096774,0.561157816,17352,94.47562561,0.616919374,0.432085284,0.38786205,1.197222381,0.449210672,1.487283,3327.284
"254","4","0","1","1","0","0","0","0","0","0","1","0",356.17,8.126774194,0.598250115,18498.96,100.7204253,0.657697489,0.460645942,0.41349957,1.276358284,0.478903311,12.78,3520.42
"262","4","0","1","1","0","0","0","0","0","0","1","0",309.65,8.126451613,0.570734884,17648.14,96.08800526,0.627448103,0.439459519,0.394481544,1.217654922,0.45687718,13.16,3659.925
"271","4","0","1","1","0","0","0","0","0","0","1","0",476.966353,7.952258065,0.64598475,19975,108.7569514,0.710175455,0.49740108,0.446492879,1.378199462,0.517115213,3.499957,3898.049
"284","4","0","1","1","0","0","0","0","0","0","1","0",259.519607,7.716590909,0.712216378,22023,119.9076016,0.782988438,0.548398698,0.492270973,1.519503717,0.570134084,2.024723,3996.801
"2910","4","0","1","1","0","0","0","0","0","0","1","0",487.250686,7.931290323,0.649380414,20080,109.3286401,0.713908542,0.500015704,0.448839901,1.385444065,0.519833465,3.203618,4010.6415
"309","4","0","1","1","0","0","0","0","0","0","1","0",342.622033,7.5675,0.954634484,29519,160.7207234,1.049495332,0.735057947,0.659825948,2.03669937,0.764191438,2.618316,4142.8695
"314","4","0","1","1","0","0","0","0","0","0","1","0",379.80957,8.166451613,0.632725488,19565,106.5246436,0.695598637,0.487191596,0.43732832,1.349911013,0.506501083,8.621426,4184.4508
"321","4","0","1","1","0","0","0","0","0","0","1","0",238.304525,7.963666667,0.642750784,19875,108.2124861,0.706620133,0.494910962,0.444257621,1.37129984,0.514526401,2.465675,4409.675
"333","4","0","1","1","0","0","0","0","0","0","1","0",159.865246,7.985806452,0.662413298,20483,111.5228354,0.728236488,0.51005088,0.457847992,1.413249541,0.530266378,1.66262,4464.5405
"341","4","0","1","1","0","0","0","0","0","0","1","0",170.672993,7.971,0.617105432,19082,103.894876,0.678426435,0.475164326,0.426532021,1.316585839,0.493997121,1.648439,4605.0385
"3510","4","0","1","1","0","0","0","0","0","0","1","0",553.809393,7.968333333,0.822300587,25427,138.4412017,0.904011579,0.633162316,0.568359171,1.754366845,0.658257247,12.697454,5063.5045
"843","5","1","0","1","0","0","0","0","0","0","1","0",385.14,7.585172414,0.348007103,10761,58.58991512,0.382588139,0.267961603,0.00119,0.742468306,0.278582068,34.99,5377.104
"844","5","1","0","1","0","0","0","0","0","0","1","0",352.70552,7.603333333,0.40389004,12489,67.99827618,0.444024093,0.310990843,0.001083,0.861693771,0.323316741,1.502427,6402.878
"845","5","1","0","1","0","0","0","0","0","0","1","0",432.203887,8.021428571,0.458155992,14167,77.13440456,0.503682386,0.352775024,0.000744,0.977469426,0.366757007,7.252912,6909.192
"846","5","1","0","1","0","0","0","0","0","0","1","0",588.802053,7.75483871,0.767129124,23721,129.152623,0.843357796,0.590680902,0.486115,1.636659296,0.614092113,2.961437,7791.848
"847","5","1","0","1","0","0","0","0","0","0","1","0",447.946536,7.806451613,0.479338471,14822,80.70065253,0.526969742,0.369085297,0.00076,1.022661949,0.383713726,12.125776,7850.292
"848","5","1","0","1","0","0","0","0","0","0","1","0",493.1,7.122333333,0.453305043,14017,76.31770656,0.498349404,0.349039847,0.00088,0.967119993,0.362873789,38.28,8062.377
"849","5","1","0","1","0","0","0","0","0","0","1","0",424.713223,7.716666667,0.44399122,13729,74.74964638,0.488110079,0.341868307,0.000805,0.947249082,0.35541801,6.203176,9064.376
"850","5","1","0","1","0","0","0","0","0","0","1","0",401.81429,7.753333333,0.436682457,13503,73.51915471,0.480075052,0.33624064,0.001178,0.931655937,0.349567295,1.837723,9115.614
"851","5","1","0","1","0","0","0","0","0","0","1","0",441.225051,7.843333333,0.444411636,13742,74.82042687,0.48857227,0.342192022,0.001241,0.948146033,0.355754556,6.971148,9192.5375
"852","5","1","0","1","0","0","0","0","0","0","1","0",442.741042,7.780645161,0.472417783,14608,79.53549671,0.519361354,0.363756445,0.001787,1.007896758,0.378173668,2.258317,9233.422
"853","5","1","0","1","0","0","0","0","0","0","1","0",513.184384,7.964516129,0.552749504,17092,93.06001573,0.607675538,0.425610977,0.00045,1.179283365,0.44247976,15.271943,9291.926
"854","5","1","0","1","0","0","0","0","0","0","1","0",580.27,7.840322581,0.545925835,16881,91.91119386,0.60017381,0.420356828,0.001128,1.164725163,0.437017367,23.59,9302.481
"855","5","1","0","1","0","0","0","0","0","0","1","0",464.69,7.610322581,0.600385826,18565,101.0799902,0.660045423,0.462290416,0.42466,1.280914794,0.480612962,33.61,9534.047
"856","5","1","0","1","0","0","0","0","0","0","1","0",458.934769,7.919354839,0.485968102,15027,81.81680648,0.534258151,0.374190039,0.00087,1.036806174,0.389020791,2.430701,9775.188
"857","5","1","0","1","0","0","0","0","0","0","1","0",568.91,7.816774194,0.543338662,16801,91.47562159,0.597329553,0.418364733,0.001034,1.159205465,0.434946317,13.95,9794.1042
"858","5","1","0","1","0","0","0","0","0","0","1","0",468.467439,8.04516129,0.524872715,16230,88.36672451,0.577028667,0.404146159,0.235217,1.119808624,0.4201642,1.934563,9836.696
"859","5","1","0","1","0","0","0","0","0","0","1","0",0.37,7.292333333,0.000711473,22,0.119782375,0.000782171,0.000547826,0.00092,0.001517917,0.000569539,0.03,10180.984
"860","5","1","0","1","0","0","0","0","0","0","1","0",453.21,7.456333333,0.680297131,21036,114.5337287,0.747897415,0.523821233,0.421043,1.45140445,0.544582509,20.87,10507.861
"861","5","1","0","1","0","0","0","0","0","0","1","0",430.532327,7.912903226,0.557050679,17225,93.78415463,0.612404116,0.428922834,0.237544,1.188459862,0.445922881,9.40694,10578.536
"862","5","1","0","1","0","0","0","0","0","0","1","0",492.37,7.579677419,0.499441775,15443.63,84.08521242,0.549070686,0.384564618,0.001151,1.065552068,0.399806559,12.58,11601.757
