"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Fe","Cu","Cr","Zn","Ni","NH3N","HW17logic"
"4087","3","0","1","0","0","0","0","0","0","1","0","1",62.384572,7.705333333,0.025945291,7933.01,36.38569744,0.386149,4.838970898,0.297077813,0.001107,0.898381367,0.037248,3.919106,"1"
"4088","3","1","0","1","1","0","0","0","0","0","0","1",568.380512,8.091935484,0.106002715,32411.3,148.6582969,0.390848,19.77021805,1.213748391,0.133628,3.670448922,0.491631,16.246662,"1"
"4089","3","1","0","1","1","0","0","0","0","0","0","1",92.34,7.968666667,0.020772723,6351.45,29.13168369,0.061831,3.874252233,0.237851065,0.04,0.71927608,0.042308,3.45,"1"
"4090","3","1","0","1","1","0","0","0","0","0","0","1",93.623126,7.469333333,0.029333546,8969,41.13738926,0.239408,5.470903224,0.335873887,0.040453,1.015703053,0.169239,3.945131,"1"
"4091","3","1","0","1","1","0","0","0","0","0","0","1",40.31465,7.100928045,0.012902312,3945,18.09421347,0.112098,2.406367847,0.147733581,0.039208,0.446755329,0.132421,2.555688,"1"
"4092","3","1","0","1","1","0","0","0","0","0","0","1",207.59,7.132666667,0.038658107,11820.07,54.21416219,0.41,7.209996551,0.442641639,0.11488,1.338575225,0.157382,6.77,"1"
"4093","3","1","0","1","1","0","0","0","0","0","0","1",270.08,7.297096774,0.044402858,13576.58,62.27060501,0.37,8.281431073,0.508419969,0.232004,1.537492894,0.159164,5.7,"1"
"4094","3","0","1","1","0","0","0","0","0","1","1","0",60.670299,7.465,0.020304151,6208.18,28.47455873,0.361056,3.786860517,0.232485846,0.015222,0.70305133,0.105766,2.922261,"1"
"4095","3","0","1","1","0","0","0","0","0","1","1","0",41.380837,7.501939038,0.019639641,6005,27.54264941,0.138923,3.662924948,0.224877098,0.042824,0.680042015,0.209567,3.257849,"1"
"4096","3","0","1","1","0","0","0","0","0","1","1","0",59.628313,7.466428571,0.026865034,8214.23,37.67554655,0.341216,5.010509242,0.307609027,0.030783,0.930228397,0.20329,4.10168,"1"
"4097","3","0","1","1","0","0","0","0","0","1","1","0",202.81403,7.842758621,0.029168514,8918.54,40.90594845,0.457936,5.440123675,0.333984245,0.121809,1.009988662,0.342756,5.693349,"1"
"4098","3","0","1","1","0","0","0","0","0","1","1","0",73.997036,7.150645161,0.020795858,6358.524,29.16412944,0.060739,3.878567226,0.238115974,0.020834,0.720077182,0.177266,3.39772,"1"
"4099","3","0","1","1","0","0","0","0","0","1","1","0",83.363556,7.184153226,0.021677193,6628,30.40011328,0.13635,4.042941974,0.248207395,0.029088,0.750594251,0.106121,3.043864,"1"
"4100","3","0","1","1","0","0","0","0","0","1","1","0",70.633717,7.269032258,0.020327928,6215.45,28.50790345,0.045758,3.791295065,0.232758095,0.01459,0.703874629,0.284902,2.933295,"1"
"4101","3","0","1","1","0","0","0","0","0","1","1","0",212.52,8.31,0.035203427,10763.77,49.36931613,0.190714,6.565675548,0.403084989,0.092737,1.218953513,0.33498,3.85,"1"
"4102","3","0","1","1","0","0","0","0","0","1","1","0",98.19461,7.180333333,0.026547039,8117,37.22958955,0.4054,4.951200966,0.303967928,0.534343,0.919217492,0.695869,6.835296,"1"
"4103","3","0","1","1","0","0","0","0","0","1","1","0",86.324306,7.186153846,0.025991046,7947,36.44986425,0.18971,4.847504507,0.297601715,0.152358,0.899965678,0.152705,9.817914,"1"
"4104","3","0","1","1","0","0","0","0","0","1","1","0",79.760515,6.975333333,0.022894265,7000.131,32.10693654,0.028845,4.269934135,0.262143072,0.025008,0.792736585,0.226764,3.110514,"1"
"4105","3","0","1","1","0","0","0","0","0","1","1","0",44.03,7.569166667,0.007400498,2262.77,10.37846475,0.02,1.380242579,0.084736911,0.003264,0.256249571,0.031657,1.21,"1"
"4106","3","0","1","1","0","0","0","0","0","1","1","0",47.86,7.817666667,0.007710873,2357.67,10.81373492,0.02,1.438129602,0.088290756,0.097191,0.266996613,0.027843,1.17,"1"
"4107","3","0","1","1","0","0","0","0","0","1","1","0",56.333626,7.254193548,0.034090231,10423.4,47.80816849,0.450114,6.358056936,0.390338708,0.012438,1.180407984,0.231041,4.851448,"1"
"4108","3","0","1","1","0","0","0","0","0","1","1","0",90.949959,7.241666667,0.026071992,7971.75,36.56338308,0.083971,4.862601491,0.298528561,0.033588,0.902768516,0.272013,4.374646,"1"
"4109","3","0","1","1","0","0","0","0","0","1","1","0",94.121393,7.205483871,0.032964606,10079.23,46.2295917,0.398476,6.148120404,0.377450124,0.011737,1.14143212,0.20494,3.373873,"1"
"4110","3","0","1","1","0","0","0","0","0","1","1","0",138.98,7.278928571,0.031201585,9540.17,43.75712866,0.15,5.819305029,0.357263238,0.094318,1.080385751,0.126473,4.67,"1"
"4111","3","0","1","1","0","0","0","0","0","1","1","0",86.035471,7.414444444,0.020019025,6121,28.07469725,0.144859,3.733682532,0.229221102,0.035012,0.693178547,0.262893,2.644159,"1"
"4112","3","1","0","1","1","0","0","0","0","0","0","1",178.386,6.558,0.006954729,2126.472,31.61667893,2.034245808,1.297103637,0.079632781,0.122,0.240814372,0.004,6.588,"1"
"4113","3","1","0","1","1","0","0","0","0","0","0","1",390.623,7.488666667,0.019157402,5857.551,69.87,2.86,3.572984129,0.219355382,0.339,0.663344011,0.249,102.277,"1"
"4114","3","0","1","1","0","0","0","0","0","1","1","0",261.018,7.22037037,0.011989005,3665.748,23.56,3.5,2.236029942,0.137276065,0.282,0.415131167,0.036,63.526,"1"
"4115","3","0","1","1","0","0","0","0","0","1","1","0",357.983,7.202,0.011589985,3543.744,52.68887447,3.390049988,2.161610043,0.132707222,0.155,0.401314706,0.028,63.665,"1"
"4116","3","0","1","1","0","0","0","0","0","1","1","0",926.787,7.224666667,0.02228211,6812.959,120.46,18.6,4.155763113,0.255133797,1.029,0.771540111,0.044167,53.236,"1"
"4117","3","0","1","1","0","0","0","0","0","1","1","0",599.433,7.138387097,0.037739643,11539.241,199.73,9.82,7.038696709,0.432125067,0.305,1.306772474,0.046697,55.222,"1"
"4118","3","0","1","1","0","0","0","0","0","1","1","0",426.053,7.156451613,0.034122439,10433.248,156.42,10,6.364064011,0.390707499,0.394,1.18152323,0.026,24.32,"1"
"4119","3","0","1","1","0","0","0","0","0","1","1","0",426.117,6.542264774,0.017119825,5234.543,77.82790716,5.00751816,3.192962223,0.196024786,0.19,0.59279087,0.052,76.382,"1"
"4120","3","0","1","1","0","0","0","0","0","1","1","0",326.226,6.868064516,0.016212293,4957.057,66.88,8.24,3.023701541,0.185633404,0.542,0.5613667,0.054,78.175,"1"
"4121","3","0","1","1","0","0","0","0","0","1","1","0",387.836,7.272068966,0.034306708,10489.59,112.24,5.7,6.398431458,0.392817412,0.081,1.187903734,0.069,78.176,"1"
"4122","3","0","1","1","0","0","0","0","0","1","1","0",347.837,7.0856,0.019664998,6012.753,89.39844076,5.751976789,3.667654117,0.225167435,0.222,0.680920011,0.079,15.861,"1"
"4123","3","0","1","1","0","0","0","0","0","1","1","0",408.419,7.097857143,0.015853102,4847.231,72.06929894,4.637004082,2.956709968,0.181520606,0.317,0.548929349,0.062,24.272,"1"
"4124","3","0","1","1","0","0","0","0","0","1","1","0",273.445,7.311612903,0.026568467,8123.552,188.18,6.37,4.95519755,0.304213289,0.251,0.919959479,0.04104,27.445,"1"
"4125","3","0","1","1","0","0","0","0","0","1","1","0",275.005,7.25125,0.014139126,4323.167,63.74,6.61,2.637041842,0.161895295,0.248,0.489581216,0.089,43.937,"1"
"4126","3","0","1","1","0","0","0","0","0","1","1","0",109.42,7.382258065,0.0064975,1986.67,17.822,12.773,1.211827328,0.074397433,0.080959721,0.22498236,0.019510376,10.08,"1"
"4127","3","0","1","1","0","0","0","0","0","1","1","0",182.44,6.843333333,0.017738504,5423.71,80.6404682,5.188480889,3.308350153,0.20310877,0.197,0.614213269,0.081,10.042,"1"
"4128","3","0","1","1","0","0","0","0","0","1","1","0",210.71,7.247,0.011521847,3522.91,38.886,0.679,2.148901737,0.131927024,0.08,0.39895534,0.034597239,8.2,"1"
"4129","2","1","0","1","1","0","0","0","0","0","0","1",30.35746609,7.473833334,0.005294,1305.5545,5.988081577,0.094452341,0.796361057,0.048890809,0.021845532,0.147848778,0.0227,0.607069893,"1"
"4130","2","1","0","1","1","0","0","0","0","0","0","1",42.0974766,7.473833334,0.012815,1810.4459,8.30382626,0.130979483,1.104334297,0.067798138,0.030293759,0.205025692,0.0215,0.841839386,"1"
"4131","2","1","0","1","1","0","0","0","0","0","0","1",32.6695923,7.473833334,0.002257,1404.9899,6.444153911,0.101646148,0.857014581,0.052614496,0.02350936,0.159109436,0.0465,0.653306368,"1"
"4132","2","1","0","1","1","0","0","0","0","0","0","1",31.69752194,7.473833334,0.003881,1363.185,6.252410746,0.098621708,0.831514462,0.051048974,0.022809849,0.1543752,0.0319,0.633867504,"1"
"4133","2","1","0","1","1","0","0","0","0","0","0","1",33.17699309,7.473833334,0.001449,1426.8112,6.544239908,0.103224843,0.870325119,0.053431667,0.023874491,0.16158061,0.0324,0.663453056,"1"
"4134","2","1","0","1","1","0","0","0","0","0","0","1",27.60983596,7.473833334,0.001701,1187.3898,5.446105074,0.085903535,0.724283051,0.044465741,0.01986831,0.134467103,0.0165,0.552124479,"1"
"4135","2","1","0","1","1","0","0","0","0","0","0","1",37.82435855,7.473833334,0.006495,1626.676,7.460943674,0.117684368,0.992238485,0.060916266,0.027218781,0.184214492,0.0396,0.756388205,"1"
"4136","2","1","0","1","1","0","0","0","0","0","0","1",47.51096695,7.473833334,0.03,2043.2587,9.371649961,0.147822682,1.246345257,0.076516584,0.03418936,0.231390802,0.0125,0.950095029,"1"
"4137","2","1","0","1","1","0","0","0","0","0","0","1",30.33664111,7.473833334,0.022968,1304.6589,5.983973801,0.094387548,0.79581476,0.04885727,0.021830546,0.147747355,0.0132,0.606653448,"1"
"4138","2","1","0","1","1","0","0","0","0","0","0","1",44.64422798,7.473833334,0.006566124,1919.9716,8.806178959,0.138903288,1.171142693,0.071899691,0.032126426,0.217429035,0.0041,0.89276775,"1"
"4139","2","1","0","1","1","0","0","0","0","0","0","1",44.34044742,7.473833334,0.00539,1906.9072,8.746257528,0.137958124,1.163173681,0.071410451,0.031907823,0.215949545,0.0579,0.886692934,"1"
"4140","2","1","0","1","1","0","0","0","0","0","0","1",34.22800352,7.473833334,0.005034141,1472.011,6.751554187,0.106494892,0.897896056,0.055124323,0.024630808,0.166699305,0.0035,0.684470514,"1"
"4141","2","1","0","1","1","0","0","0","0","0","0","1",44.63037179,7.473833334,0.006564086,1919.3757,8.803445792,0.138860177,1.170779207,0.071877375,0.032116455,0.217361552,0.0111,0.892490663,"1"
"4142","3","0","1","0","0","0","0","0","0","1","0","1",0.633283091,7.473833334,4e-05,27.235,0.124916579,0.001970358,0.016612783,0.001019905,0.000455717,0.003084254,0.001204774,0.012664005,"1"
"4143","3","1","0","1","1","0","0","0","0","0","0","1",1.633468105,7.473833334,0.000103301,70.249,0.322205425,0.005082272,0.042850427,0.002630706,0.00117546,0.007955416,0.001,0.032665088,"1"
"4144","3","1","0","1","1","0","0","0","0","0","0","1",3.503554119,7.473833334,0.000221567,150.674,0.691084289,0.010900741,0.091908002,0.005642487,0.002521192,0.017063222,0.01,0.070061915,"1"
"4145","3","1","0","1","1","0","0","0","0","0","0","1",8.479668724,7.473833334,0.000536259,364.677,1.672634597,0.026383116,0.222445376,0.013656537,0.006102053,0.041298199,0.015,0.169571188,"1"
"4146","3","1","0","1","1","0","0","0","0","0","0","1",12.71549202,7.473833334,0.000804134,546.843,2.508160704,0.039562195,0.333562842,0.020478346,0.009150193,0.061927763,0.03,0.254276571,"1"
"4147","3","1","0","1","1","0","0","0","0","0","0","1",11.30236504,7.473833334,0.000714767,486.07,2.229418084,0.035165479,0.296492578,0.0182025,0.008133293,0.055045466,0.017,0.226017729,"1"
"4148","3","1","0","1","1","0","0","0","0","0","0","1",0.345416571,7.473833334,2.18e-05,14.855,0.068134231,0.001074708,0.009061241,0.000556295,0.000248565,0.001682269,0.004,0.006907428,"1"
"4149","3","1","0","1","1","0","0","0","0","0","0","1",7.016595276,7.473833334,0.000443733,301.756,1.384039919,0.021831,0.184064876,0.011300252,0.005049211,0.034172649,0.007,0.140313547,"1"
"4150","3","1","0","1","1","0","0","0","0","0","0","1",5.970114442,7.473833334,0.000377553,256.751,1.177619114,0.018575045,0.156612763,0.009614891,0.004296153,0.029076015,0.021,0.119386668,"1"
"4151","3","1","0","1","1","0","0","0","0","0","0","1",15.24369485,7.473833334,0.001,655.571,3.006854657,0.047428289,0.399884658,0.024550026,0.010969513,0.07424077,0.029,0.304834012,"1"
"4152","3","1","0","1","1","0","0","0","0","0","0","1",16.42571477,7.473833334,0.001,706.405,3.240010866,0.051105952,0.430892339,0.026453673,0.011820106,0.079997515,0.044,0.328471318,"1"
"4153","3","0","1","1","0","0","0","0","0","1","1","0",11.0608641,7.473833334,0.000699495,475.684,2.181781455,0.034414088,0.290157334,0.017813562,0.007959507,0.053869293,0.027,0.221188342,"1"
"4154","3","0","1","1","0","0","0","0","0","1","1","0",19.54688077,7.473833334,0.001236155,840.634,3.8556682,0.060816955,0.512769234,0.031480322,0.014066128,0.095198408,0.03,0.390886472,"1"
"4155","3","0","1","1","0","0","0","0","0","1","1","0",10.22074961,7.473833334,0.001,439.554,2.016066897,0.031800208,0.268118786,0.016460554,0.007354952,0.049777717,0.007,0.20438825,"1"
"4156","1","0","1","0","0","0","0","0","0","1","0","1",9.688061251,6.430434783,0.001712618,785.095,3.600931946,0.056798901,0.478891601,0.02940048,0.013136807,0.174,0.011917106,0.365061388,"1"
"4157","1","0","1","0","0","0","0","0","0","1","0","1",1.948496118,7.860333333,0.013,157.901,0.724231787,0.01142359,0.096316322,0.005913126,0.00264212,0.047,0.002396809,0.073422399,"1"
"4158","1","0","1","0","0","0","0","0","0","1","0","1",88.0310533,7.365555556,0.001,7133.805,32.7200483,0.516106056,4.351472491,0.267148937,0.119368255,1.425,0.10828538,3.317148566,"1"
"4159","1","0","1","0","0","0","0","0","0","1","0","1",64.5036238,5.999354839,0.008,5227.204,23.97519519,0.378170084,3.188485585,0.195749953,0.087465556,1.032,0.079344721,2.430598012,"1"
"4160","1","0","1","0","0","0","0","0","0","1","0","1",53.96838549,7.692380952,0.142,4373.456,20.05937807,0.316404377,2.667717084,0.163778533,0.073179994,0.837,0.066385518,2.03361366,"1"
"4161","1","0","1","0","0","0","0","0","0","1","0","1",6.0631,7.200967742,0.000590166,270.5426,1.240875934,0.019572819,0.165025352,0.010131363,0.004526925,0.0257,0.004106617,0.125799626,"1"
"4162","2","0","1","0","0","0","0","0","0","1","0","1",285.7371991,7.208333333,0.003,23155.391,106.2049652,1.675212249,14.12430631,0.867130247,0.387453625,21.813,0.351480073,10.76702714,"1"
"4163","1","0","1","0","0","0","0","0","0","1","0","1",1.0409,7.65516129,0.000181494,83.2002,0.38160765,0.006019246,0.050750389,0.003115707,0.001392169,1e-04,0.001262912,0.038687268,"1"
"4164","1","0","1","0","0","0","0","0","0","1","0","1",26.03095968,7.734642857,0.004601652,2109.4805,9.675384153,0.1526136,1.286739176,0.078996478,0.035297433,0.1497,0.032020205,0.980887509,"1"
"4165","1","0","1","0","0","0","0","0","0","1","0","1",9.529356692,7.495,0.007,772.234,3.541943434,0.055868452,0.471046659,0.028918858,0.012921607,0.054801848,0.011721886,0.35908115,"1"
"4166","1","0","1","0","0","0","0","0","0","1","0","1",2.9026,7.086129032,0.000520312,238.5205,1.094002749,0.017256131,0.145492538,0.008932189,0.003991107,0.0074,0.003620548,0.110909667,"1"
"4167","1","0","1","0","0","0","0","0","0","1","0","1",171.6755,7.182580645,0.006680426,3062.4285,14.04619392,0.221556083,1.868017611,0.11468277,0.051242884,0.0782,0.046485183,1.423998877,"1"
"4168","1","0","1","0","0","0","0","0","0","1","0","1",69.89606191,7.449354839,0.012355954,5664.193,25.97949741,0.409784723,3.455039775,0.212114452,0.094777588,0.208,0.08597786,2.633793563,"1"
"4169","1","0","1","0","0","0","0","0","0","1","0","1",76.25762821,7.371290323,0.013480527,6179.7176,28.34401254,0.447081141,3.769499046,0.231419977,0.103403738,0.2305,0.093803106,2.873507388,"1"
"4170","1","0","1","0","0","0","0","0","0","1","0","1",1.0059,6.895517241,0.000204834,93.8997,0.430682184,0.006793318,0.057276862,0.003516385,0.001571201,9e-04,0.001425321,0.043662429,"1"
"4171","1","0","1","0","0","0","0","0","0","1","0","1",21.15230306,7.548387097,0.008,1714.127,7.862048126,0.124011145,1.045581774,0.064191158,0.028682078,0.523,0.026019059,0.797052053,"1"
"4172","1","0","1","0","0","0","0","0","0","1","0","1",11.7466,7.553079194,0.002576993,1181.3401,5.418357403,0.08546586,0.72059286,0.04423919,0.019767082,0.0209,0.017931786,0.549311429,"1"
"4173","1","0","1","0","0","0","0","0","0","1","0","1",30.05017701,7.104939581,0.005312153,2435.1873,11.16927728,0.176177357,1.485413541,0.091193647,0.040747407,0.2024,0.03696417,1.13233794,"1"
"4174","1","1","0","1","1","0","0","0","0","0","0","1",2.0469,7.054827586,0.000516037,236.5605,1.085012975,0.017114332,0.144296979,0.008858791,0.00395831,0.0092,0.003590797,0.109998286,"1"
"4175","1","1","0","1","1","0","0","0","0","0","0","1",81.9473,7.457333333,0.005442238,2494.8207,11.44279298,0.180491627,1.521788673,0.093426818,0.041745239,0.0474,0.037869357,1.16006688,"1"
"4176","1","1","0","1","1","0","0","0","0","0","0","1",96.16684304,7.473,0.017,7793.108,35.74402022,0.563804342,4.753633591,0.29183872,0.130400214,0.291,0.118293065,3.623717921,"1"
"4177","1","0","1","0","0","0","0","0","0","1","0","1",21.69230018,8.129354839,0.019388917,932.9,4.278857224,0.06749208,0.569049573,0.034935528,0.015609993,0.10564716,0.014160666,0.433789247,"1"
"4178","1","0","1","0","0","0","0","0","0","1","0","1",20.02137222,8.129032258,0.017895415,861.04,3.949262755,0.062293258,0.525216469,0.032244492,0.014407577,0.097509305,0.01306989,0.400375059,"1"
"4179","1","0","1","0","0","0","0","0","0","1","0","1",23.06838585,7.741935484,0.020618883,992.08,4.550293359,0.071773548,0.60514814,0.037151719,0.016600238,0.112349056,0.015058971,0.46130736,"1"
"4180","1","0","1","0","0","0","0","0","0","1","0","1",21.21376278,7.438,0.018961192,912.32,4.184464597,0.066003189,0.556496201,0.034164842,0.015265633,0.103316558,0.013848278,0.424219751,"1"
"4181","1","0","1","0","0","0","0","0","0","1","0","1",9.16633966,7.812142857,0.011,394.208,1.808082054,0.028519582,0.240458671,0.014762423,0.006596188,0.044642465,0.005983758,0.18330281,"1"
"4182","1","0","1","0","0","0","0","0","0","1","0","1",18.98779655,8.150967742,0.016971589,816.59,3.745387523,0.059077455,0.498102895,0.030579915,0.013663805,0.092475522,0.012395175,0.37970625,"1"
"4183","1","0","1","0","0","0","0","0","0","1","0","1",19.88441473,7.827586207,0.017773,855.15,3.922247567,0.061867137,0.521623692,0.032023922,0.014309021,0.096842286,0.012980484,0.397636268,"1"
"4184","1","0","1","0","0","0","0","0","0","1","0","1",17.19595536,7.74,0.015370013,739.53,3.391942634,0.053502431,0.4510979,0.027694148,0.012374379,0.083748788,0.011225466,0.343874115,"1"
"4185","1","0","1","0","0","0","0","0","0","1","0","1",17.01040004,8.052258065,0.01,731.55,3.355341411,0.052925106,0.446230266,0.027395311,0.012240851,0.082845085,0.011104336,0.340163494,"1"
"4186","1","0","1","0","0","0","0","0","0","1","0","1",20.85660368,8.127666667,0.018641958,896.96,4.114014123,0.064891946,0.547126921,0.033589636,0.015008617,0.1015771,0.013615126,0.417077503,"1"
"4187","1","0","1","0","0","0","0","0","0","1","0","1",19.41192299,7.700967742,0.01735068,834.83,3.829047461,0.060397056,0.509228915,0.031262972,0.013969011,0.094541128,0.012672043,0.388187669,"1"
"4188","1","0","1","0","0","0","0","0","0","1","0","1",15.31528943,8.130769231,0.013689045,658.65,3.020976858,0.047651044,0.401762784,0.024665329,0.011021033,0.074589454,0.009997773,0.306265717,"1"
"4189","1","0","1","0","0","0","0","0","0","1","0","1",25.28814365,7.68516129,0.016,1087.543,4.988145805,0.078679965,0.663378582,0.040726647,0.018197597,0.123159856,0.016508022,0.505696708,"1"
